lap_time,whileloop_count,collision_count,crash_rate,Avg.Speed,Max.Speed,path_length,Note
10.66136384010315,1722,0,0.0,0.08925773984495662,0.21657437249395947,15.369165199170649,
12.399966478347778,2124,0,0.0,0.07762809183402947,0.22454224121252872,16.48767467968939,
9.017196893692017,1544,0,0.0,0.09376607576401719,0.21579873524471802,14.47646770786573,
9.251234292984009,1586,0,0.0,0.09296262535342387,0.21391154003423368,14.743765567042026,
8.820685148239136,1520,0,0.0,0.09878683832293193,0.2207215353027046,15.015492953808057,
7.621419668197632,1306,0,0.0,0.11170968277426176,0.22366608580409017,14.589191512153008,
7.738452911376953,1322,0,0.0,0.10796689042441178,0.22599170817414457,14.273109021433024,
8.593921899795532,1469,0,0.0,0.10021929060904326,0.22612189964792975,14.721165873744525,
8.296862363815308,1427,0,0.0,0.10320078454970316,0.22611587714529532,14.726654316478626,
8.237141609191895,1400,0,0.0,0.10445907088973984,0.22615664848954192,14.624147519605916,
9.211572885513306,1585,0,0.0,0.09546224105154691,0.22933513294998545,15.130675958315953,
8.601719617843628,1465,0,0.0,0.10039540347231879,0.22253760422312352,14.707719387631386,
9.027047157287598,1545,0,0.0,0.09650326930098126,0.21286047755625653,14.909648310658081,
8.804896116256714,1506,0,0.0,0.09901434002181113,0.2234630070780138,14.911449330186139,
8.286340475082397,1428,0,0.0,0.10065591347405378,0.2219952960953958,14.373234598598826,
8.126399278640747,1384,0,0.0,0.10421919001067231,0.22208148409995854,14.423833643815204,
8.918513789772987,1520.8125,0.0,0.0,0.09851296548111894,0.2219921028469925,14.842712223762284,one-footnote FOR Single MPPI,5|5|1
8.147704601287842,1265,0,0.0,0.10949450683706413,0.21590765065566475,13.85003773932017,
8.75707483291626,1344,0,0.0,0.1054402324916318,0.22470325813912517,14.170394108401204,
7.749456167221069,1264,0,0.0,0.10850959116351923,0.21596594453598125,13.715504548376224,
7.550663948059082,1304,0,0.0,0.10606554754722422,0.19204929311096725,13.83084011720636,
6.980531215667725,1200,0,0.0,0.11714246528893857,0.22583858990150435,14.056988778487424,
7.2247161865234375,1240,0,0.0,0.11435622916892624,0.2254935777994991,14.179691929091732,
6.712393283843994,1146,1,1.0,0.11952163487693736,0.23046635000801155,13.697086218015743,
6.93801212310791,1199,0,0.0,0.1158452334271971,0.22508518251081627,13.889581695730833,
6.871464252471924,1186,0,0.0,0.11749110784203218,0.22246714523801234,13.93436292949467,
6.913015365600586,1186,0,0.0,0.11771705172368546,0.22269751028917037,13.961020798993601,
7.138233661651611,1226,1,1.0,0.11399327651119075,0.22709453034952617,13.974739185074172,
7.140333414077759,1226,0,0.0,0.1143440907547036,0.22205863456492614,14.018473829476836,
7.449401378631592,1265,0,0.0,0.11075582510697679,0.22103303698570154,14.010508313319352,
7.166693925857544,1225,0,0.0,0.11467032063352516,0.2271779008373478,14.046917875424176,
7.088972330093384,1226,0,0.0,0.11205275771074773,0.22227362594203137,13.736910291572464,
7.134685039520264,1224,0,0.0,0.11229697076057205,0.22010182073099147,13.745029434537631,
7.310209482908249,1232.875,0.125,0.125,0.11310605261530453,0.2212758782249548,13.926130487032664,one-footnote FOR Single MPPI,5|2|1
7.771726131439209,1304,0,0.0,0.10705316233227681,0.21733558311189546,13.95871450456478,
7.355719804763794,1266,0,0.0,0.10994726502466205,0.22644202198226682,13.919203865598263,
7.08854603767395,1224,0,0.0,0.11032800632598283,0.21878610063317008,13.503933308231414,
7.404761791229248,1266,0,0.0,0.10885116872324346,0.21846727497176072,13.78045101676189,
7.536262273788452,1280,0,0.0,0.11159527245011067,0.22660042670771738,14.284090458293146,
7.55858302116394,1225,0,0.0,0.11544830960113717,0.22666504721615838,14.142325752325359,
7.71157431602478,1266,0,0.0,0.11138015645513154,0.22444814171504204,14.100617245439583,
7.2129058837890625,1226,0,0.0,0.11413831693579238,0.22618605419240592,13.99259235519009,
7.017313003540039,1187,0,0.0,0.11810057238747103,0.22401028158370856,14.018431417040107,
7.121359825134277,1185,0,0.0,0.118129303332359,0.22508238878442008,13.99820849545911,
7.0720953941345215,1198,0,0.0,0.11539322886274597,0.22518532444585773,13.824001557034652,
7.1000471115112305,1197,0,0.0,0.11588786012919423,0.22385390594655305,13.871682250842015,
7.6835973262786865,1304,0,0.0,0.10880741250074158,0.22209489331349683,14.188388740227017,
7.342198848724365,1266,0,0.0,0.11190951084591327,0.22454877414391233,14.16758100406921,
7.461085319519043,1265,0,0.0,0.10942601200260219,0.2226620226691459,13.842263589131498,
7.274432897567749,1240,0,0.0,0.11161493512391311,0.2228695049091359,13.840145299143582,
7.357013061642647,1243.6875,0.0,0.0,0.11237565581457984,0.22345235914541547,13.964539428709482,one-footnote FOR Single MPPI,5|3|1
6.694481134414673,1031,0,0.0,0.12792470447321871,0.23591915131134852,13.187786390805114,
6.3537681102752686,1029,0,0.0,0.12846181536132256,0.24226853991956648,13.21858210464926,
6.334681749343872,1029,0,0.0,0.12449809255192877,0.23096580864566804,12.810711408143119,
6.265530109405518,1030,0,0.0,0.12630256289871972,0.2313520316896635,13.007813791631156,
6.863632678985596,1111,0,0.0,0.1267818871988854,0.24709437527039646,14.084239767744636,
6.650040149688721,1072,1,1.0,0.12914363437341686,0.24790571783296506,13.844059277882334,
6.786964178085327,1071,0,0.0,0.12759457387359288,0.24577518535571594,13.664074695117009,
6.61085319519043,1076,0,0.0,0.12839830878035421,0.24251674149286864,13.814303038798151,
6.336038589477539,1031,1,1.0,0.13193787796022824,0.23645347846392664,13.601957144799915,
6.664235353469849,1032,0,0.0,0.1313489874921328,0.24098490878021683,13.555052013604712,
6.154060363769531,991,0,0.0,0.13230510106285828,0.23956658756670038,13.11008830469393,
6.060104846954346,990,0,0.0,0.13479758737472167,0.2515103657620943,13.34360751416018,
5.984704971313477,1031,0,0.0,0.13059286542130824,0.2365605148472886,13.463988762412345,
6.460002183914185,1111,0,0.0,0.12382304388105599,0.24099728014846594,13.756602637740933,
5.837385177612305,991,0,0.0,0.13277309796436634,0.24762608865255292,13.156508898473131,
6.450134754180908,1073,0,0.0,0.1263518493427583,0.24489137731320343,13.556183978713474,
6.406663596630096,1043.6875,0.125,0.125,0.12893974937567929,0.24139925956579011,13.44847248308559,one-footnote FOR Single MPPI
7.55824089050293,1027,7,1.0,0.12417292606776789,0.20877801250651343,12.75131149489328,
7.486133337020874,1026,24,5.0,0.11852313840789577,0.2191426591639065,12.159611069054645,
6.879807949066162,985,0,0.0,0.12696060379487104,0.20791692193439226,12.504896679840229,
6.9638144969940186,1019,17,3.0,0.11811297304543147,0.21852323896156683,12.034929605172852,
7.14711594581604,1029,20,5.0,0.12370121501669741,0.2278647540534816,12.72845749581161,
7.103461503982544,1029,9,1.0,0.12465877973080679,0.22857713112213782,12.826709708768048,
6.86965537071228,988,8,3.0,0.12931333939905132,0.2212889230482808,12.775191246792538,
6.890349626541138,988,10,3.0,0.12841555363097334,0.22118394217653056,12.686361289511035,
7.131791591644287,1029,14,4.0,0.12251894447381301,0.21496652011144063,12.606227419557385,
7.3519275188446045,1029,20,4.0,0.12411231170748117,0.2208012940943574,12.770277240055742,
6.951829195022583,988,5,1.0,0.12767919014526194,0.22086843808706724,12.613948253071786,
6.783133506774902,977,13,4.0,0.12651890201160146,0.2196598995024405,12.359934889822952,
7.216458082199097,1032,12,2.0,0.12276187292635028,0.21458454879064096,12.668454924379674,
7.164026737213135,1030,24,6.0,0.12178995662574414,0.22284690657037423,12.543587671173949,
6.843765020370483,988,5,1.0,0.12903209886369393,0.20878260851349942,12.747522256937245,
7.195777893066406,1018,17,5.0,0.11894580841637259,0.2193050933554837,12.107722832558728,
7.096080541610718,1011.375,12.8125,3.0,0.12420110089148834,0.2184431807495071,12.555321504837606,one-footnote FOR Parallel MPPI

7.548547267913818,1022,11,3.0,0.12399375990292559,0.20889316522173018,12.670914419282616,
7.119994401931763,1035,3,1.0,0.12426193522996853,0.21715249844805268,12.860340084410769,
6.8440773487091064,995,2,1.0,0.12493865879897324,0.2143750497278514,12.430870962857089,
7.439772844314575,1035,22,5.0,0.12131649600208884,0.20645695386521623,12.555804646502445,
7.1059043407440186,1034,4,1.0,0.12845485758665515,0.21539852637182264,13.28177975238319,
7.121605396270752,1034,4,1.0,0.12880601743928147,0.21955925216785688,13.318024126238429,
6.778902530670166,993,8,2.0,0.12920862017390825,0.2193992324262803,12.829857999430498,
7.127750635147095,1034,14,5.0,0.12461391357688248,0.22180576699783047,12.88436057646719,
7.07322359085083,1034,2,1.0,0.12687869197243587,0.20782731388642134,13.11873765136301,
7.067283630371094,1033,0,0.0,0.12763088451415852,0.22067784719645234,13.183690049104534,
6.847549200057983,995,3,1.0,0.12711660796714783,0.21882345030405737,12.647391183202668,
7.094370126724243,1035,13,4.0,0.1251740248713448,0.22812559257798912,12.954946519427166,
7.114449501037598,1035,3,1.0,0.12571065357560787,0.21229211602905876,13.010449771467398,
7.1395263671875,1035,6,2.0,0.12559349521629853,0.22147759584679175,12.998482388778239,
6.838929176330566,994,3,1.0,0.1266237053624969,0.21810580343651395,12.58594760482853,
7.128634929656982,1033,28,7.0,0.12168799928524644,0.22336135040251293,12.569834361514614,
7.086907580494881,1023.5,7.875,2.25,0.1257506450922138,0.2171082196816524,12.868839506078647,one-footnote FOR Parallel MPPI
7.2526891231536865,1014,0,0.0,0.12076185483974382,0.21327384574309585,12.244014232953496,
7.230226993560791,1013,11,1.0,0.1205855847769512,0.2181447793622123,12.21474587545797,
6.985740661621094,985,4,1.0,0.12713888506198295,0.20948978584771036,12.522577077835024,
6.892906665802002,986,5,1.0,0.12878901385683722,0.20843560210241935,12.697776605357014,
7.269749641418457,1029,7,2.0,0.12972431783518662,0.2081636245524973,13.347888236743454,
7.100907564163208,1027,3,1.0,0.13085045067987833,0.21907311320507725,13.437360252239873,
6.826521158218384,986,6,1.0,0.1314302913335367,0.22889311772983245,12.95803075172486,
6.996908664703369,1014,18,3.0,0.12376201385043561,0.2347355466619447,12.548598357230263,
6.957233190536499,1006,13,3.0,0.12277012137327774,0.22267323975212786,12.349972037837475,
6.986332893371582,1005,6,3.0,0.12413770732267265,0.22837184394101054,12.475178670577865,
6.800328493118286,988,8,1.0,0.13058744012905893,0.21580521422699897,12.901326829004285,
7.134444952011108,1027,16,3.0,0.12199049160836938,0.22203041327497963,12.527206248345715,
7.023333311080933,1014,0,0.0,0.123021275949502,0.21843762911974915,12.473318274625147,
6.982569217681885,1014,3,1.0,0.12481661294536668,0.2221103807816365,12.655923309662507,
6.854120969772339,987,0,0.0,0.12933380884858325,0.21361982041953606,12.7646519978633,
7.022278785705566,1012,5,2.0,0.12300561630456505,0.22132501346356903,12.447291303212506,
7.019768267869949,1006.6875,6.5625,1.4375,0.12579409291974677,0.21903643563652483,12.66036625379192,one-footnote FOR Parallel MPPI
7.406527519226074,1026,6,2.0,0.12210597559448227,0.20895589354581345,12.526835248197354,
7.316638946533203,1018,0,0.0,0.11958930198796176,0.21454710725131435,12.173385097155517,
7.0977561473846436,987,7,1.0,0.12693008319471927,0.2127039386241406,12.52751328242693,
7.264954090118408,1014,0,0.0,0.11966439080848335,0.20828195502714508,12.133187185452954,
7.22869610786438,1031,13,2.0,0.12873006553427657,0.20923637509420204,13.2714850731072,
7.21054482460022,1026,25,5.0,0.12326007598418041,0.21768390074432992,12.645272493786873,
7.067662954330444,988,0,0.0,0.13149782579698802,0.2209371139212331,12.99126234844728,
7.317079305648804,1032,2,1.0,0.1257263992795017,0.21616821730392322,12.973867273452987,
7.262288331985474,1027,7,2.0,0.12461310586876122,0.22125139529661064,12.79682158477923,
7.354435205459595,1033,14,2.0,0.12423945825688602,0.22136864592477623,12.833092562348487,
7.028680086135864,988,18,3.0,0.128390489834007,0.22452044944495522,12.68423313345496,
7.362331390380859,1019,0,0.0,0.12363818873572242,0.22135854002896985,12.597729343880253,
7.231194496154785,1014,10,2.0,0.12074855223618322,0.21439954018664478,12.243385819466742,
7.1861701011657715,1013,11,3.0,0.12206300904960865,0.22505969634943265,12.364508059882336,
7.385118246078491,1028,10,3.0,0.12214177623067018,0.21438167174459838,12.555486763626222,
7.405878782272339,1029,16,4.0,0.12094218771694698,0.22569623504945688,12.44408481110316,
7.25787228345871,1017.0625,8.6875,1.875,0.1240175553818362,0.21728441722109668,12.610134380035527,one-footnote FOR Parallel MPPI
7.340418100357056,1034,0,0.0,0.12347636442215722,0.2057624911192831,12.766218236380821,
7.3457419872283936,1034,5,2.0,0.12235730326749084,0.21941942392103483,12.651062703495654,
6.9224772453308105,995,4,2.0,0.12048597608986816,0.20688534979932688,11.987755901312191,
7.483572959899902,1056,9,3.0,0.11930371580803036,0.20402640258048918,12.597864337366728,
7.463954210281372,1059,5,1.0,0.12290074078484826,0.2228094113963551,13.014521360203059,
7.427820682525635,1060,11,4.0,0.12502354927623924,0.21730492987960862,13.251906839558483,
7.018671989440918,994,0,0.0,0.12785535855876984,0.22166362716482887,12.70805450496798,
7.516086578369141,1058,12,4.0,0.12328964736152899,0.2272575433059469,13.043305202952117,
7.245442152023315,1034,0,0.0,0.12486328526509266,0.2198974583797631,12.910234073224977,
7.454122304916382,1055,5,3.0,0.12246939642429955,0.2218832782467359,12.91988351842945,
7.071640253067017,993,8,2.0,0.1259715400863547,0.22244087519475267,12.508147550698617,
7.532681226730347,1064,2,1.0,0.12193412763616393,0.20686242610903668,12.972975520153074,
7.427078008651733,1053,7,2.0,0.12222388623200195,0.2149655298909162,12.869401077643557,
7.2120208740234375,1018,17,3.0,0.12302113117627722,0.22037836773569922,12.522827507828808,
7.340921401977539,1034,0,0.0,0.12212382915941801,0.20928488581251165,12.626963380092523,
7.324112176895142,1036,3,1.0,0.12018910902157513,0.20970177745178356,12.450840825736822,
7.320422634482384,1036.0625,5.5,1.75,0.12296806003563227,0.21565898612425455,12.737622658752802,one-footnote FOR Parallel MPPI
7.06149697303772,1004,2,1.0,0.12369575231656522,0.2258622883759512,12.41766938323362,
7.044611215591431,1051,0,0.0,0.12041993903833303,0.23085254837041255,12.655460533644135,
6.668113470077515,969,4,2.0,0.12514475725785784,0.22729151187339847,12.12634631696654,
7.0697009563446045,1037,3,1.0,0.12060136551163336,0.22413349141381736,12.505600547330861,
7.110819578170776,1036,0,0.0,0.1253032705785008,0.22427508121566372,12.980898103422065,
7.116473197937012,1029,11,3.0,0.12508505372858375,0.23963567373926367,12.87073226110278,
6.808762311935425,990,0,0.0,0.13229481379662256,0.2210920408679836,13.09637119401069,
6.872534275054932,1011,3,1.0,0.12702864805673664,0.22117635068782188,12.841345321030737,
6.7804343700408936,988,13,3.0,0.12863080189149795,0.23706988871153925,12.708306588581888,
6.858959674835205,1008,16,5.0,0.1255795170986541,0.23519051292825932,12.657598845305492,
6.628769636154175,973,4,2.0,0.12897901420476618,0.22780925422883422,12.548950358841221,
6.822007179260254,990,5,2.0,0.12762879856808665,0.2302036883986578,12.634514393513754,
6.926923751831055,1016,7,3.0,0.12397594003893933,0.2226821999648855,12.594693717796446,
6.887333393096924,1012,16,5.0,0.12364143449875784,0.23451221853507564,12.511887189385556,
7.076606750488281,1027,0,0.0,0.12186189102738276,0.21523830167317085,12.514600603453946,
6.968861818313599,1011,7,3.0,0.12201599713256431,0.2189098482787212,12.334878547518402,
6.9189005345106125,1009.5,5.6875,1.9375,0.12511793717159264,0.227245931203966,12.624990869071132,one-footnote FOR Parallel MPPI
7.187685251235962,1015,10,3.0,0.12026905478353525,0.21379092376148975,12.206071414365118,
6.97927451133728,1019,25,5.0,0.11904105219399033,0.22065045110039685,12.129546174553592,
7.113587379455566,1033,12,3.0,0.12034779594207434,0.20719786530319959,12.431359350754192,
7.038524627685547,1033,2,1.0,0.12016130704376826,0.2033343839992182,12.411862136909374,
7.0741658210754395,1030,5,2.0,0.12648714694654978,0.22261017741284986,13.027482290313621,
7.036692142486572,1033,4,2.0,0.12722372898758172,0.22122887253009443,13.141359798727837,
6.770912408828735,993,7,2.0,0.12746629349085015,0.22172776865316612,12.656639413135526,
7.086618185043335,1033,0,0.0,0.12544252027385192,0.21771635704080267,12.957365261955198,
7.065938711166382,1026,11,5.0,0.12476080019844825,0.2155040312751638,12.799721394505061,
7.196701765060425,1049,6,2.0,0.12347953748787376,0.2249702758331387,12.952519572998261,
7.022394895553589,1021,2,1.0,0.12380688139140517,0.210484207689883,12.640188122597564,
7.126614570617676,1030,9,3.0,0.12391799179892869,0.22665544217299619,12.763104096725105,
7.26413369178772,1048,18,6.0,0.12202031294962853,0.21244116644858854,12.786668524335115,
7.1217827796936035,1034,2,1.0,0.12406604484634269,0.21748948755185327,12.827938670758124,
7.023452997207642,1017,6,2.0,0.12362269402647642,0.20957790975573706,12.571781072824688,
7.385780096054077,1075,2,1.0,0.12046709621877257,0.1952575045363641,12.949566891333376,
7.093391239643097,1030.5625,7.5625,2.4375,0.12328626616125483,0.21503980156655886,12.703323386674484,one-footnote FOR Parallel MPPI
7.009923934936523,1034,0,0.0,0.12347636442215722,0.2057624911192831,12.766218236380821,
6.920346975326538,1034,5,2.0,0.12235730326749084,0.21941942392103483,12.651062703495654,
6.71711277961731,995,4,2.0,0.12048597608986816,0.20688534979932688,11.987755901312191,
7.139105319976807,1056,9,3.0,0.11930371580803036,0.20402640258048918,12.597864337366728,
7.193341255187988,1059,5,1.0,0.12290074078484826,0.2228094113963551,13.014521360203059,
7.186182737350464,1060,11,4.0,0.12502354927623924,0.21730492987960862,13.251906839558483,
6.664469003677368,994,0,0.0,0.12785535855876984,0.22166362716482887,12.70805450496798,
7.112489461898804,1058,12,4.0,0.12328964736152899,0.2272575433059469,13.043305202952117,
6.98204231262207,1034,0,0.0,0.12486328526509266,0.2198974583797631,12.910234073224977,
7.165599822998047,1055,5,3.0,0.12246939642429955,0.2218832782467359,12.91988351842945,
6.775061368942261,993,8,2.0,0.1259715400863547,0.22244087519475267,12.508147550698617,
7.210491418838501,1064,2,1.0,0.12193412763616393,0.20686242610903668,12.972975520153074,
7.122263193130493,1053,7,2.0,0.12222388623200195,0.2149655298909162,12.869401077643557,
6.902414083480835,1018,17,3.0,0.12302113117627722,0.22037836773569922,12.522827507828808,
7.004344463348389,1034,0,0.0,0.12212382915941801,0.20928488581251165,12.626963380092523,
7.000033378601074,1036,3,1.0,0.12018910902157513,0.20970177745178356,12.450840825736822,
7.006576344370842,1036.0625,5.5,1.75,0.12296806003563227,0.21565898612425455,12.737622658752802,one-footnote FOR Parallel MPPI
7.274679899215698,1034,3,2.0,0.1206959071636512,0.20513458818709968,12.478718955851296,
7.146730422973633,1050,4,2.0,0.12033313734023501,0.2184924181908277,12.63424353541507,
6.895085096359253,1011,12,4.0,0.11932094174199143,0.20877798610784232,12.062567514904746,
7.117350101470947,1035,6,3.0,0.11949333900807281,0.22050239549491354,12.3669568581908,
7.244843006134033,1057,19,5.0,0.12354347325743781,0.2131540832438402,13.057964374971304,
7.075395107269287,1037,2,1.0,0.1258070220279319,0.22559042291556428,13.045625117714096,
7.050288438796997,1002,7,4.0,0.12490431631639123,0.2252453130021379,12.514862930964881,
7.084209442138672,1026,6,3.0,0.12707007140897886,0.22461726025659207,13.036994609082608,
7.157184600830078,1036,3,2.0,0.12353964549248014,0.21767636901773288,12.79794724957897,
7.148477554321289,1035,4,1.0,0.12363637541027214,0.2209256626660982,12.795813015597258,
6.818220138549805,990,0,0.0,0.12434186449711725,0.22007722457368237,12.309126838354546,
7.109752416610718,1030,3,3.0,0.12493181025039411,0.22371687120721367,12.867018446348453,
7.571444749832153,1066,10,2.0,0.12149569519577783,0.2086232328068229,12.95042670183608,
7.206088542938232,1032,7,1.0,0.12404682770853885,0.2231312374603572,12.800803468674395,
7.084163188934326,1017,2,1.0,0.12214931819996963,0.2104105056688524,12.421705325873239,
7.114609956741333,1036,5,1.0,0.12285797577362766,0.21624732800203256,12.727503864083673,
7.131157666444778,1030.875,5.8125,2.1875,0.12301048254955423,0.21764518117510062,12.679267425465088,one-footnote FOR Parallel MPPI
6.968609809875488,1017,13,2.0,0.11713505581390081,0.208999996562337,11.91139734240173,
6.854442596435547,1014,10,1.0,0.11920545690716246,0.21054519620475515,12.087081766423804,
6.927483558654785,1026,8,2.0,0.11757334001239786,0.21122034395676134,12.062535359208905,
7.07892370223999,1027,15,3.0,0.11983769164908732,0.20801672715635397,12.306494213376038,
6.81360387802124,1016,14,3.0,0.12416051476963257,0.21965663845582142,12.613874359649264,
7.180510997772217,1016,2,1.0,0.11916652022089577,0.20915023967075125,12.106080605600027,
6.9264326095581055,1015,23,4.0,0.11719387460671692,0.22001342140513921,11.89480425444498,
6.76691460609436,987,0,0.0,0.12790220027142732,0.20931916915833226,12.623267270160243,
6.956902742385864,1015,12,2.0,0.11672562377836714,0.20606489027028016,11.84687971085039,
6.981528043746948,1016,6,2.0,0.12262292482564262,0.21534851633081542,12.457999550736519,
6.957146167755127,1004,15,4.0,0.12368010216571584,0.22575378796309412,12.41698817166003,
6.799977779388428,990,15,2.0,0.1290932756725458,0.21859558294699935,12.779586382069308,
6.973908424377441,1018,22,4.0,0.12238645122627477,0.22024187770521814,12.457786684916847,
6.9805591106414795,1015,21,4.0,0.12159052181242201,0.2205381435804988,12.340983215023192,
6.944475412368774,1014,17,2.0,0.12112644740980398,0.2282315481677956,12.281470235501786,
6.788813352584839,992,31,6.0,0.12484814288870982,0.22070516787284625,12.384400349723366,
6.991397857666016,1015,4,1.0,0.12299282120577354,0.21659080518213764,12.48288425005262,
6.997560501098633,1016,3,1.0,0.12053862376100329,0.21071191471821266,12.246229047097131,
6.9153172969818115,1008,4,1.0,0.12373407956212003,0.22130601601415947,12.471837679568225,
7.215818643569946,977,5,2.0,0.12823717292325895,0.21440882028332553,12.527935238606378,
7.220532417297363,1014,0,0.0,0.12152076962218172,0.22009267096466625,12.32151823496222,
6.97486224770546,1007.0,11.25,2.25,0.12270997199705372,0.217317035764642,12.352540680060827,one-footnote FOR Parallel MPPI
8.253549098968506,1027,5,1.0,0.11934672959757871,0.2106071418636208,12.255671281874806,
7.718879461288452,1014,6,1.0,0.12171861289198527,0.21442935539946406,12.341458197513802,
7.488634824752808,988,11,2.0,0.12517434618153192,0.208064249931871,12.36669626512328,
7.7401063442230225,1022,14,4.0,0.11886689470001169,0.2013439366840663,12.147166925216295,
7.778056621551514,1030,5,1.0,0.12497468401790142,0.22372861568005004,12.871643789097165,
8.03464961051941,1031,13,2.0,0.12417877132828231,0.22628207005763062,12.801671484211358,
7.7931249141693115,992,14,2.0,0.13024548286335652,0.21400875835793368,12.919304697902657,
7.7567689418792725,1013,22,4.0,0.12349499914509084,0.2270027146710679,12.509551682500293,
7.851095199584961,1028,4,1.0,0.12498347245097668,0.21865512298766637,12.847810425365921,
7.724414348602295,1014,14,2.0,0.12393271518259565,0.2231002716678705,12.565775652815233,
7.524857044219971,984,2,1.0,0.1277738176770126,0.22285416232386504,12.572279687507615,
7.774188280105591,1014,3,1.0,0.12407550285160474,0.2214720143792643,12.580390509547787,
7.795730829238892,1017,10,2.0,0.12229829651788925,0.2216281205480971,12.437260177084788,
7.711849927902222,1017,12,2.0,0.12247335261869616,0.21779676591526215,12.455099135716388,
7.787273168563843,1027,0,0.0,0.120779735228258,0.2074479980862439,12.403615705461377,
7.643131971359253,1004,1,1.0,0.1219761321867565,0.22354777739907866,12.245489032929935,
7.773519411683083,1013.875,8.5,1.6875,0.12351834658997052,0.21762306724706582,12.520055290616792,one-footnote FOR Parallel MPPI
7.6436474323272705,988,13,2.0,0.12669757904334242,0.21015737120010644,12.516482960775447,
7.678632736206055,1017,0,0.0,0.11891261363706239,0.21234868584060781,12.09261832634451,
7.882511854171753,1030,0,0.0,0.12349480077571008,0.20139016147821362,12.719394274551798,
7.831121206283569,1029,7,3.0,0.11933206274340405,0.20798849414960474,12.278162604000865,
7.723103284835815,1019,9,3.0,0.12425151688355925,0.22210581260108042,12.660103412562803,
7.849820137023926,1029,0,0.0,0.1248119257983033,0.22454040898970093,12.842516883286086,
7.611239671707153,996,1,1.0,0.12764299890585742,0.21479796517908073,12.71214984024337,
7.8032612800598145,1019,5,1.0,0.12431322745520507,0.22301082083950532,12.667162711678184,
7.851166248321533,1028,4,1.0,0.12652818165160512,0.20967060815629363,13.006622851882172,
8.02245831489563,1057,12,1.0,0.12025683533619953,0.21883168302231742,12.710153828169814,
7.756142616271973,1030,17,4.0,0.12461718597851731,0.21799019581256165,12.834995017826099,
7.832879304885864,1029,7,3.0,0.12454646241487694,0.22072042880830026,12.814813441656371,
7.77678108215332,1027,8,3.0,0.12051255854084686,0.21578736483843333,12.375638198395258,
7.692432403564453,1014,10,2.0,0.12236886771257477,0.2189693711215605,12.40714108960746,
