whole_time,opt_step_count,collison_count,crash_rate,ee_path_length,joints_path_length,Avg.Speed,Max.Speed,Mean_weight,oneLoop,oneOpt,Note
134.565,2484,2,10.0,49.387,189.529,0.284,0.705,0.44452488,54.17279200853357,32.26151865653562,
126.461,2316,0,0.0,46.403,179.38,0.286,0.676,0.47170603,54.60341905271039,32.38082817387292,
135.373,2485,2,5.0,47.028,184.076,0.271,0.751,0.39628577,54.47593023119798,32.09278473192058,
158.297,2917,0,0.0,51.654,198.687,0.253,0.647,0.36126283,54.26706260796234,32.128530289156615,
122.935,2269,0,0.0,46.442,179.155,0.293,0.674,0.46142998,54.18044231493813,32.13731167651631,
145.446,2624,2,5.0,48.763,191.285,0.266,0.645,0.39997032,55.42925490838725,32.795707354458365,
132.951,2444.125,0.75,2.5,47.759,185.13,0.281,0.675,0.435,54.38,32.426,
132.951,2376.571,0.75,2.5,47.759,185.13,0.281,0.664,0.435,54.579,32.317,
----------------------------------------------------------------- 
----单层MPPI PPV方案
134.707,2379,68,55.0,49.813,198.949,0.299,0.798,,56.623595559632086,32.310890720490896,
128.489,2010,33,35.0,45.7,182.933,0.325,0.784,,63.9248139822661,36.42099817000811,
120.863,2015,53,50.0,45.604,181.915,0.324,0.723,,59.981540414890645,34.159240415019376,
133.619,2266,38,35.0,48.191,190.775,0.304,0.742,,58.967130118939906,33.40686777473443,
133.835,2296,49,45.0,47.719,191.417,0.297,0.801,,58.29045353035478,33.35941668586864,
115.161,1997,37,45.0,46.652,182.917,0.334,0.79,,57.6671027038834,33.18573381522326,
144.562,2566,50,30.0,49.745,198.521,0.277,0.761,,56.337394476494374,33.19725131765531,
131.794,2281.25,43.5,38.75,48.077,190.908,0.303,0.774,,57.816,33.287,
137.339,2281.25,43.5,38.75,48.077,190.908,0.303,0.774,,57.816,33.287,
----------------------------------------------------------------- 
----单层MPPI P方案
83.727,1323,139,75.0,38.202,146.421,0.413,0.921,,63.2860055045476,35.1058234793619,
83.099,1354,112,70.0,39.447,148.674,0.417,0.94,,61.373186076233274,34.303420051338044,
78.354,1328,137,80.0,38.271,145.608,0.412,0.976,,59.00117306106062,33.33060640886606,
81.875,1416,157,80.0,38.689,147.367,0.391,0.967,,57.82112176135435,32.595852168939885,
81.764,1355.25,136.25,76.25,38.652,147.018,0.408,0.951,,60.37,33.834,
81.764,1355.25,136.25,76.25,38.652,147.018,0.414,0.951,,60.37,33.834,
================================================================
133.886,2454,39,35.0,51.129,199.725,0.298,0.772,,54.55844569419979,31.558302231892007,
127.134,2328,63,40.0,49.356,195.473,0.303,0.835,,54.61066592599928,31.746453231142965,
122.979,2198,37,35.0,49.043,188.971,0.319,0.789,,55.95027619432166,32.367296171144964,
146.135,2626,51,40.0,52.289,204.804,0.285,0.858,,55.6492450486043,32.04468108276692,
132.534,2401.5,47.5,37.5,50.454,197.243,0.301,0.814,,55.192,31.929,
132.534,2401.5,47.5,37.5,50.454,197.243,0.301,0.814,,55.192,31.929,
================================================================
10 - [80 100 120 140 160 180 200 220 240]
130.145,2545,2,10.0,51.015,199.834,0.287,0.769,10,80,51.13765963871025,31.605666840708793,
132.235,2744,9,20.0,53.353,204.261,0.278,0.715,10,80,48.19073664898775,30.521239726953535,
142.267,2940,10,20.0,55.983,212.225,0.272,0.812,10,80,48.39018356232416,30.657499420399567,
116.008,2391,0,0.0,49.036,193.162,0.293,0.757,10,80,48.51842674437251,30.74780511636706,
130.164,2655.0,5.25,12.5,52.347,202.37,0.282,0.763,10,80,49.059,30.883,
130.164,2655.0,5.25,12.5,52.347,202.37,0.282,0.763,10,80,48.366,30.642,
132.478,2730,4,10.0,54.849,206.668,0.287,0.819,10,100,48.52670924567477,30.75495517297542,
122.067,2513,0,0.0,51.31,197.869,0.292,0.808,10,100,48.57403749116047,30.786153855572362,
116.7,2401,2,5.0,49.77,194.42,0.296,0.74,10,100,48.60471566981547,30.79955789358702,
142.665,2934,6,15.0,56.55,215.647,0.276,0.759,10,100,48.62472380434646,30.80746366933811,
128.477,2644.5,3.0,7.5,53.12,203.651,0.288,0.782,10,100,48.583,30.787,
128.477,2644.5,3.0,7.5,53.12,203.651,0.288,0.782,10,100,48.583,30.787,
137.902,2832,5,5.0,54.673,210.272,0.276,0.829,10,120,48.6942302372496,30.832005422667596,
132.723,2725,0,0.0,53.044,204.525,0.278,0.755,10,120,48.70558135006406,30.80833286320398,
122.327,2513,4,10.0,51.417,198.14,0.293,0.773,10,120,48.67760507983608,30.837705018650333,
123.112,2530,1,5.0,51.112,198.476,0.289,0.77,10,120,48.6610654785699,30.82911921112905,
129.016,2650.0,2.5,5.0,52.562,202.853,0.284,0.782,10,120,48.685,30.827,
129.016,2650.0,2.5,5.0,52.562,202.853,0.284,0.766,10,120,48.685,30.833,
135.069,2777,0,0.0,55.383,211.843,0.285,0.795,10,140,48.63846177543115,30.83200569757249,
122.662,2522,0,0.0,51.726,201.59,0.293,0.773,10,140,48.63676799846773,30.820538466360528,
145.937,3000,3,10.0,55.526,214.722,0.265,0.816,10,140,48.64571817715962,30.83035071690877,
139.527,2691,0,0.0,54.266,209.548,0.288,0.814,10,140,51.84940572389215,32.8854121757856,
135.799,2747.5,0.75,2.5,54.225,209.426,0.283,0.8,10,140,49.443,31.342,
135.799,2747.5,0.0,0.0,54.225,209.426,0.289,0.8,10,140,48.64,30.828,
146.07,3000,2,10.0,53.793,209.569,0.256,0.762,10,160,48.690020720163986,30.841709534327187,
145.149,2926,2,5.0,57.491,218.785,0.281,0.819,10,160,49.6067216929229,31.441399762667945,
146.255,3000,1,5.0,55.749,215.633,0.266,0.76,10,160,48.751592795054115,30.851230223973594,
148.892,3000,8,15.0,56.233,216.012,0.268,0.821,10,160,49.63067309061686,31.446968873341877,
146.592,2981.5,3.25,8.75,55.816,215.0,0.268,0.79,10,160,49.17,31.145,
145.825,3000.0,1.667,8.75,55.816,216.81,0.268,0.79,10,160,49.17,31.145,
127.79,2470,4,10.0,50.533,199.705,0.293,0.743,10,180,51.736787552775645,32.75856508417168,
134.409,2744,1,5.0,54.419,211.363,0.284,0.768,10,180,48.98296031590453,30.988881956384066,
135.024,2758,2,5.0,54.681,211.018,0.283,0.748,10,180,48.95717108742407,30.97307984599002,
118.002,2415,0,0.0,50.176,198.778,0.297,0.733,10,180,48.86223563989991,30.965126918216175,
128.806,2596.75,1.75,5.0,52.452,205.216,0.289,0.748,10,180,49.635,31.421,
128.806,2596.75,1.75,5.0,52.452,205.216,0.289,0.748,10,180,48.934,30.976,
129.101,2637,0,0.0,53.581,204.433,0.29,0.781,10,200,48.95750835261022,30.96561202236229,
119.117,2440,0,0.0,50.475,197.512,0.296,0.819,10,200,48.818578094732565,30.956748274506115,
139.397,2860,2,5.0,55.493,214.075,0.277,0.774,10,200,48.74038287809679,30.966652690113843,
118.66,2429,0,0.0,50.897,198.614,0.3,0.791,10,200,48.851250522467474,30.95928991513274,
126.569,2591.5,0.5,1.25,52.612,203.659,0.291,0.791,10,200,48.842,30.962,
126.569,2591.5,0.0,0.0,52.612,203.659,0.291,0.791,10,200,48.842,30.962,
122.579,2512,1,5.0,51.551,202.684,0.293,0.814,10,220,48.797365776292835,30.951312677875446,
134.276,2748,5,15.0,53.453,207.779,0.278,0.813,10,220,48.863135744564055,30.96561817102557,
135.483,2775,0,0.0,54.755,209.495,0.282,0.824,10,220,48.82258294938921,30.96647125106674,
139.574,2554,2,5.0,52.316,204.138,0.293,0.784,10,220,54.6492565023591,33.879195234228504,
132.978,2647.25,2.0,6.25,53.019,206.024,0.286,0.809,10,220,50.283,31.691,
136.444,2647.25,2.0,3.333,53.019,206.024,0.286,0.817,10,220,48.828,30.961,
143.657,2595,2,10.0,52.724,204.778,0.29,0.723,10,240,55.35931587219238,35.04767518971467,
137.772,2429,0,0.0,50.738,199.995,0.299,0.821,10,240,56.71967818149081,35.96206455379909,
168.077,2896,1,5.0,55.161,216.651,0.272,0.799,10,240,58.03779771973415,36.704859927872924,
142.802,2452,1,5.0,52.047,201.441,0.303,0.744,10,240,58.239154870125056,36.76308708517625,
148.077,2593.0,1.0,5.0,52.668,205.716,0.291,0.772,10,240,57.089,36.119,
141.41,2593.0,1.0,5.0,52.668,205.716,0.291,0.772,10,240,57.089,36.119,

31.994,851,0,0.0,16.648,89.072,0.28,1.221,,37.59611339322549,24.68409801622115,
39.582,1079,0,0.0,19.19,95.826,0.297,1.175,,36.68371585920191,24.037250221825175,
42.844,1179,0,0.0,20.255,101.978,0.287,1.077,,36.339059333057094,23.81053549238339,
17.305,453,0,0.0,8.724,40.628,0.322,1.224,,38.20044368044957,25.27248833090001,
29.597,461,0,0.0,11.438,44.181,0.332,0.684,[[0.55 0.45]],64.2025279378167,37.288114460843765,
16.027,195,0,0.0,4.671,18.432,0.321,0.569,[[0.54 0.46]],82.18847666031274,47.91521414732321,
13.635,185,2,5.0,4.468,17.024,0.324,0.691,[[0.65 0.35]],73.7009924811286,43.726048598418366,
17.303,195,0,0.0,4.658,18.751,0.32,0.632,[[0.54 0.46]],88.7323477329352,51.88005765279134,
23.303,327,2,5.0,5.461,22.498,0.223,0.519,[[0.41 0.59]],71.26227285519288,42.3325172622634,
14.207,174,0,0.0,4.163,16.495,0.321,0.492,[[0.58 0.42]],81.64938153891728,47.8087540330558,
148.423,2368,0,0.0,48.421,190.492,0.273,0.651,[[0.46 0.54]],62.678529302010666,36.04757292447863,
154.012,2379,1,5.0,49.703,191.881,0.279,0.736,[[0.44 0.56]],64.73812680126188,36.900328106617614,
146.993,2263,1,5.0,47.217,184.513,0.278,0.757,[[0.48 0.52]],64.95481563573172,37.23935210699536,
