whole_time,opt_step_count,collision_count,crash_rate,ee_path_length,joints_path_length,Avg.Speed,Max.Speed,goal_w,collision_w,oneLoop,oneOpt
[-0.30, 0.30] 执行0.07


104.377,1925,41,40.0,45.039,177.358,0.335,0.762,50.0,140,54.22173896393218,31.047227909038593
121.745,2244,91,55.0,47.405,188.094,0.302,0.738,50.0,140,54.253596460543,31.057443742021093
120.792,2228,87,70.0,47.611,187.554,0.306,0.776,50.0,140,54.21535844648761,31.07994901855715
115.638,2132.333,73.0,55.0,46.685,184.335,0.314,0.759,50.0,140.0,54.23,31.062
115.638,2132.333,73.0,55.0,46.685,184.335,0.314,0.759,50.0,140.0,54.23,31.062
144.536,2667,126,65.0,50.78,204.203,0.272,0.741,50.0,160,54.194396383359184,31.017371139411942
130.147,2400,101,55.0,48.671,193.903,0.29,0.756,50.0,160,54.228102465470634,31.06185734272003
109.735,2025,44,35.0,47.087,183.802,0.333,0.743,50.0,160,54.18997741039888,31.06908503873849
128.139,2364.0,90.333,51.667,48.846,193.969,0.298,0.747,50.0,160.0,54.204,31.049
128.139,2364.0,90.333,51.667,48.846,193.969,0.298,0.747,50.0,160.0,54.204,31.049
106.407,1963,73,25.0,45.116,178.161,0.329,0.769,50.0,120,54.20644102324895,30.948499727176273
128.22,2356,126,40.0,45.168,187.878,0.274,0.738,50.0,120,54.4228012371549,30.999338080401333
129.54,2388,63,40.0,44.227,186.68,0.265,0.738,50.0,120,54.24618411503445,30.94780175530132
121.389,2235.667,87.333,35.0,44.837,184.24,0.289,0.748,50.0,120.0,54.292,30.965
121.389,2235.667,87.333,35.0,44.837,184.24,0.289,0.748,50.0,120.0,54.292,30.965
142.969,2633,87,50.0,48.611,198.431,0.264,0.766,50.0,140,54.29874605612749,30.930696129572514
119.523,2199,71,45.0,46.013,186.041,0.299,0.732,50.0,140,54.353281821701515,30.98291567966796
124.143,2291,45,30.0,46.15,187.611,0.288,0.817,50.0,140,54.18741718643568,30.927292700159345
128.878,2374.333,67.667,41.667,46.925,190.694,0.284,0.772,50.0,140.0,54.28,30.947
128.878,2374.333,67.667,41.667,46.925,190.694,0.284,0.772,50.0,140.0,54.28,30.947
115.594,2127,66,50.0,47.856,186.558,0.322,0.785,50.0,160,54.346213836203624,31.006147225922017
151.477,2790,108,55.0,50.928,204.389,0.261,0.732,50.0,160,54.29274403493464,30.93968617018833
122.663,2260,55,50.0,47.537,191.282,0.301,0.806,50.0,160,54.27585492091897,30.96084879562918
129.911,2392.333,76.333,51.667,48.774,194.076,0.295,0.774,50.0,160.0,54.305,30.969
129.911,2392.333,76.333,51.667,48.774,194.076,0.295,0.774,50.0,160.0,54.305,30.969
118.244,2179,36,50.0,47.782,187.305,0.314,0.828,50.0,180,54.26540611095525,30.979751938797563
130.7,2411,67,55.0,49.215,196.731,0.292,0.721,50.0,180,54.20971450742376,30.92267274955455
115.088,2119,53,40.0,46.989,186.302,0.317,0.752,50.0,180,54.31228766412091,30.978140599213436
121.344,2236.333,52.0,48.333,47.995,190.113,0.308,0.767,50.0,180.0,54.262,30.96
121.344,2236.333,52.0,48.333,47.995,190.113,0.308,0.767,50.0,180.0,54.262,30.96
123.631,2283,16,20.0,48.543,192.504,0.304,0.766,50.0,220,54.15285202791646,30.97788994112821
126.157,2328,37,45.0,50.222,196.355,0.308,0.789,50.0,220,54.19132000801899,30.920360403781906
122.394,2260,45,50.0,49.758,193.938,0.315,0.811,50.0,220,54.156675802922884,31.001144594850796
124.061,2290.333,32.667,38.333,49.508,194.266,0.309,0.789,50.0,220.0,54.167,30.966
124.061,2290.333,32.667,38.333,49.508,194.266,0.309,0.789,50.0,220.0,54.167,30.966
135.059,2489,16,35.0,51.128,201.312,0.294,0.811,50.0,240,54.26247208987244,30.95948202823625
128.569,2371,20,30.0,50.005,198.586,0.302,0.798,50.0,240,54.22550764128107,30.926624263504394
121.551,2240,22,40.0,48.741,192.768,0.311,0.766,50.0,240,54.26395620618548,30.978192814758845
128.393,2366.667,19.333,35.0,49.958,197.555,0.302,0.792,50.0,240.0,54.251,30.955
128.393,2366.667,19.333,35.0,49.958,197.555,0.302,0.792,50.0,240.0,54.251,30.955
130.255,2389,375,65.0,43.966,182.501,0.263,0.743,60.0,80,54.52284976596761,30.944355066075094
105.346,1940,210,60.0,42.242,167.984,0.311,0.84,60.0,80,54.3021740372648,30.896535607957347
112.525,2069,229,50.0,43.315,174.07,0.299,0.843,60.0,80,54.38628710658727,30.94110481977578
116.042,2132.667,271.333,58.333,43.174,174.852,0.291,0.809,60.0,80.0,54.404,30.927
116.042,2132.667,271.333,58.333,43.174,174.852,0.291,0.809,60.0,80.0,54.404,30.927
130.218,2394,242,40.0,44.386,182.015,0.265,0.791,60.0,100,54.39370726184638,30.96840465277956
114.092,2096,250,45.0,44.107,179.803,0.301,0.874,60.0,100,54.43325547771599,30.900004824609248
122.267,2250,209,55.0,44.907,183.324,0.285,0.796,60.0,100,54.340958489312065,30.951204935709633
122.192,2246.667,233.667,46.667,44.467,181.714,0.284,0.82,60.0,100.0,54.389,30.94
122.192,2246.667,233.667,46.667,44.467,181.714,0.284,0.82,60.0,100.0,54.389,30.94
127.22,2339,288,65.0,46.444,189.076,0.284,0.766,60.0,120,54.39068538197701,30.976751106526415
131.807,2427,212,50.0,45.667,190.862,0.269,0.752,60.0,120,54.30881211823478,30.910522494730657
108.725,2004,104,35.0,44.777,176.583,0.32,0.762,60.0,120,54.254096544193416,30.936141927799063
122.584,2256.667,201.333,50.0,45.629,185.507,0.291,0.76,60.0,120.0,54.318,30.941
122.584,2256.667,201.333,50.0,45.629,185.507,0.291,0.76,60.0,120.0,54.318,30.941
125.924,2319,50,30.0,44.561,185.771,0.275,0.789,60.0,140,54.300984723550485,30.9878298309971
117.215,2155,141,40.0,46.12,185.684,0.306,0.762,60.0,140,54.39210579732731,30.912721018780136
119.194,2192,117,50.0,45.802,184.329,0.299,0.764,60.0,140,54.37679588794708,30.954448737367226
120.778,2222.0,102.667,40.0,45.494,185.261,0.293,0.772,60.0,140.0,54.357,30.952
120.778,2222.0,102.667,40.0,45.494,185.261,0.293,0.772,60.0,140.0,54.357,30.952
115.341,2121,129,50.0,46.707,182.108,0.315,0.791,60.0,160,54.38035897970312,30.969834900981464
122.386,2254,77,40.0,46.611,186.079,0.296,0.786,60.0,160,54.29744128114689,30.918259057939423
112.26,2072,73,40.0,46.194,185.045,0.319,0.756,60.0,160,54.17978809607075,30.922998562742844
116.662,2149.0,93.0,43.333,46.504,184.411,0.31,0.778,60.0,160.0,54.286,30.937
116.662,2149.0,93.0,43.333,46.504,184.411,0.31,0.778,60.0,160.0,54.286,30.937
126.079,2315,97,55.0,48.056,190.665,0.297,0.741,60.0,180,54.46167888188207,30.98246314870616
135.608,2497,114,60.0,49.68,196.814,0.284,0.752,60.0,180,54.30820134338208,30.94252262489768
113.611,2096,55,30.0,46.276,184.997,0.316,0.817,60.0,180,54.203664414755266,30.91688329026899
125.099,2302.667,88.667,48.333,48.004,190.825,0.299,0.77,60.0,180.0,54.325,30.947
125.099,2302.667,88.667,48.333,48.004,190.825,0.299,0.77,60.0,180.0,54.325,30.947
115.214,2121,74,55.0,46.344,186.891,0.312,0.746,60.0,200,54.320813686653224,30.974393293352858
133.904,2465,91,50.0,49.757,199.181,0.289,0.763,60.0,200,54.321941545962325,30.94372729984307
118.208,2178,54,25.0,47.675,190.171,0.313,0.801,60.0,200,54.27373462691014,30.952504515319486
122.442,2254.667,73.0,43.333,47.925,192.081,0.305,0.77,60.0,200.0,54.305,30.957
122.442,2254.667,73.0,43.333,47.925,192.081,0.305,0.77,60.0,200.0,54.305,30.957
132.751,2447,55,60.0,48.977,194.34,0.286,0.818,60.0,220,54.250466273081365,30.972792169830484
150.081,2766,65,35.0,52.206,210.138,0.27,0.79,60.0,220,54.25913533867914,30.925118052606038
139.235,2570,17,20.0,47.478,198.651,0.264,0.798,60.0,220,54.177039142712545,30.965733064287832
140.689,2594.333,45.667,38.333,49.554,201.043,0.273,0.802,60.0,220.0,54.229,30.955
140.689,2594.333,45.667,38.333,49.554,201.043,0.273,0.802,60.0,220.0,54.229,30.955
135.487,2497,43,45.0,49.545,197.867,0.284,0.851,60.0,240,54.25991274902808,30.9448270832103
126.591,2333,56,40.0,49.175,197.781,0.301,0.763,60.0,240,54.261177228951325,30.963278920467552
134.039,2474,42,50.0,50.517,199.728,0.292,0.815,60.0,240,54.179258277171456,30.91193344097708
132.039,2434.667,47.0,45.0,49.746,198.459,0.292,0.81,60.0,240.0,54.233,30.94
132.039,2434.667,47.0,45.0,49.746,198.459,0.292,0.81,60.0,240.0,54.233,30.94
97.196,1787,145,50.0,41.927,166.416,0.336,0.826,70.0,80,54.390454065486175,30.978443239678466
101.577,1871,137,40.0,41.014,166.699,0.313,0.835,70.0,80,54.29046094130858,30.907932798343825
98.206,1806,181,55.0,41.67,167.813,0.33,0.809,70.0,80,54.3774666052192,30.91432221836162
98.993,1821.333,154.333,48.333,41.537,166.976,0.326,0.823,70.0,80.0,54.353,30.934
98.993,1821.333,154.333,48.333,41.537,166.976,0.326,0.823,70.0,80.0,54.353,30.934
108.626,1997,208,50.0,42.419,171.442,0.304,0.767,70.0,100,54.394406680172544,30.96804358568798
113.488,2089,214,50.0,42.743,172.584,0.293,0.789,70.0,100,54.32651041796928,30.894535246392994
98.274,1807,140,45.0,42.65,167.861,0.338,0.784,70.0,100,54.3853758973975,30.97900753200681
106.796,1964.333,187.333,48.333,42.604,170.629,0.312,0.78,70.0,100.0,54.369,30.947
106.796,1964.333,187.333,48.333,42.604,170.629,0.312,0.78,70.0,100.0,54.369,30.947
108.991,2005,132,30.0,43.886,176.206,0.313,0.75,70.0,120,54.35971476490658,30.964463012771418
120.296,2213,267,55.0,44.587,182.535,0.288,0.74,70.0,120,54.358717439619596,30.894891632879904
140.226,2574,277,50.0,46.335,191.652,0.257,0.867,70.0,120,54.47781058180305,30.96152843202652
123.171,2264.0,225.333,45.0,44.936,183.464,0.286,0.786,70.0,120.0,54.399,30.94
123.171,2264.0,225.333,45.0,44.936,183.464,0.286,0.786,70.0,120.0,54.399,30.94
110.201,2029,118,40.0,44.901,178.918,0.316,0.761,70.0,140,54.313024903471806,30.981743141839868
126.766,2333,197,50.0,46.734,190.166,0.286,0.805,70.0,140,54.33596728750426,30.920054848184925
115.207,2122,153,65.0,45.063,181.156,0.304,0.707,70.0,140,54.2917374054516,30.899157960048605
117.391,2161.333,156.0,51.667,45.566,183.413,0.302,0.758,70.0,140.0,54.314,30.934
117.391,2161.333,156.0,51.667,45.566,183.413,0.302,0.758,70.0,140.0,54.314,30.934
122.794,2263,140,55.0,47.402,188.342,0.299,0.783,70.0,160,54.26169516394426,30.925351436613305
130.946,2413,52,30.0,44.712,188.915,0.265,0.818,70.0,160,54.26674317977659,30.989704120223372
124.086,2287,141,55.0,46.746,188.503,0.292,0.84,70.0,160,54.25718396732679,30.93090889283961
125.942,2321.0,111.0,46.667,46.287,188.587,0.285,0.814,70.0,160.0,54.262,30.949
125.942,2321.0,111.0,46.667,46.287,188.587,0.285,0.814,70.0,160.0,54.262,30.949
128.726,2369,124,65.0,47.852,192.645,0.289,0.815,70.0,180,54.33780817907035,30.9209678685328
117.86,2169,78,45.0,46.135,184.47,0.304,0.725,70.0,180,54.33823744675816,30.980311763511928
126.771,2335,149,65.0,47.89,193.106,0.293,0.803,70.0,180,54.291621929062515,30.92006483220952
124.452,2291.0,117.0,58.333,47.292,190.074,0.295,0.781,70.0,180.0,54.323,30.94
124.452,2291.0,117.0,58.333,47.292,190.074,0.295,0.781,70.0,180.0,54.323,30.94
121.877,2252,96,40.0,47.615,194.293,0.302,0.79,70.0,200,54.11940294303013,30.919763165299464
117.998,2174,83,45.0,47.149,188.18,0.31,0.766,70.0,200,54.27705166859701,30.979441960360223
121.543,2245,107,45.0,47.864,189.299,0.305,0.821,70.0,200,54.13951905639241,30.938627672089236
120.473,2223.667,95.333,43.333,47.543,190.591,0.306,0.792,70.0,200.0,54.179,30.946
120.473,2223.667,95.333,43.333,47.543,190.591,0.306,0.792,70.0,200.0,54.179,30.946
120.911,2228,120,65.0,49.187,194.728,0.316,0.741,70.0,220,54.26893467535022,30.90454849349318
150.653,2772,132,70.0,50.853,208.618,0.262,0.794,70.0,220,54.348260723323186,30.992724592723544
111.09,2054,33,25.0,46.465,183.608,0.323,0.763,70.0,220,54.084859432937336,30.917204111205105
127.551,2351.333,95.0,53.333,48.835,195.651,0.3,0.766,70.0,220.0,54.234,30.938
127.551,2351.333,95.0,53.333,48.835,195.651,0.3,0.766,70.0,220.0,54.234,30.938
102.104,1887,24,25.0,45.25,180.235,0.343,0.758,70.0,240,54.10910309719294,30.932580218090223
110.012,2025,61,45.0,46.221,183.463,0.326,0.76,70.0,240,54.326839329283914,30.952889124552406
101.558,1875,12,25.0,45.501,177.899,0.347,0.837,70.0,240,54.16438051859538,30.946531804402667
104.558,1929.0,32.333,31.667,45.657,180.532,0.339,0.785,70.0,240.0,54.2,30.944
104.558,1929.0,32.333,31.667,45.657,180.532,0.339,0.785,70.0,240.0,54.2,30.944
114.465,2104,160,45.0,43.501,177.911,0.296,0.795,80.0,120,54.40349315962411,30.92076343275295
98.229,1811,152,30.0,42.477,169.361,0.335,0.817,80.0,120,54.23994527739889,30.94178717943399
102.439,1884,112,55.0,42.364,170.57,0.322,0.791,80.0,120,54.373315185498285,30.97744542322341
105.044,1933.0,141.333,43.333,42.781,172.614,0.318,0.801,80.0,120.0,54.339,30.947
105.044,1933.0,141.333,43.333,42.781,172.614,0.318,0.801,80.0,120.0,54.339,30.947
92.113,1698,34,40.0,43.297,168.249,0.365,0.89,80.0,140,54.248117867010365,30.987395695438092
114.7,2106,198,55.0,44.997,183.625,0.306,0.762,80.0,140,54.46360989739979,30.99975887073977
127.386,2337,312,50.0,45.947,188.989,0.281,0.785,80.0,140,54.5082739086094,30.961819474494096
111.4,2047.0,181.333,48.333,44.747,180.288,0.317,0.812,80.0,140.0,54.407,30.983
111.4,2047.0,181.333,48.333,44.747,180.288,0.317,0.812,80.0,140.0,54.407,30.983
137.365,2528,307,60.0,47.303,192.604,0.268,0.803,80.0,160,54.33739684050596,30.904758202878735
107.104,1974,141,60.0,44.239,177.405,0.32,0.85,80.0,160,54.25735616635648,30.929123497782268
111.593,2058,43,30.0,43.338,176.429,0.301,0.772,80.0,160,54.223935041066156,30.955619668358153
118.687,2186.667,163.667,50.0,44.96,182.146,0.296,0.808,80.0,160.0,54.273,30.93
118.687,2186.667,163.667,50.0,44.96,182.146,0.296,0.808,80.0,160.0,54.273,30.93
132.37,2430,192,50.0,47.824,194.053,0.281,0.803,80.0,180,54.47340904439918,31.008830776921027
142.182,2614,310,65.0,47.631,197.071,0.261,0.804,80.0,180,54.39258497365121,30.921017111214226
125.129,2301,238,70.0,46.33,187.928,0.288,0.785,80.0,180,54.38045645112424,30.901247395064097
133.227,2448.333,246.667,61.667,47.262,193.017,0.277,0.797,80.0,180.0,54.415,30.944
133.227,2448.333,246.667,61.667,47.262,193.017,0.277,0.797,80.0,180.0,54.415,30.944
114.924,2119,66,45.0,46.097,183.391,0.311,0.867,80.0,220,54.23515289670288,30.96875631342299
135.145,2490,70,40.0,48.705,195.084,0.28,0.802,80.0,220,54.275296490833945,31.00324241990545
141.092,2597,108,45.0,49.456,201.814,0.272,0.787,80.0,220,54.32875669594678,30.93375652902256
130.387,2402.0,81.333,43.333,48.086,193.43,0.288,0.819,80.0,220.0,54.28,30.969
130.387,2402.0,81.333,43.333,48.086,193.43,0.288,0.819,80.0,220.0,54.28,30.969
120.17,2217,65,45.0,46.919,190.286,0.303,0.821,80.0,240,54.20394808416921,30.98306776329801
113.066,2088,38,40.0,46.666,184.049,0.32,0.781,80.0,240,54.15023435121295,30.961705692883193
136.619,2517,112,45.0,49.76,199.004,0.283,0.873,80.0,240,54.27847696667301,30.966996483543255
123.285,2274.0,71.667,43.333,47.782,191.113,0.302,0.825,80.0,240.0,54.211,30.971
123.285,2274.0,71.667,43.333,47.782,191.113,0.302,0.825,80.0,240.0,54.211,30.971
