whole_time,opt_step_count,collision_count,crash_rate,ee_path_length,joints_path_length,Avg.Speed,Max.Speed,goal_w,collision_w,oneLoop,oneOpt
141.653,2446.333,4.0,10.0,52.513,201.679,0.307,0.769,10.0,160.0,57.904,32.836
141.653,2446.333,4.0,10.0,52.513,201.679,0.307,0.769,10.0,160.0,57.904,32.836
136.601,2355,0,0.0,51.116,195.556,0.31,0.806,10.0,180,58.00458104240919,32.86269931023794
138.062,2382,0,0.0,51.746,199.831,0.311,0.782,10.0,180,57.96046180949303,32.822408564044686
151.143,2606,1,5.0,54.525,208.339,0.299,0.772,10.0,180,57.997959536583906,32.904310768051324
141.935,2447.667,0.333,1.667,52.462,201.242,0.307,0.787,10.0,180.0,57.988,32.863
141.935,2447.667,0.333,1.667,52.462,201.242,0.307,0.787,10.0,180.0,57.988,32.863
146.345,2524,0,0.0,53.153,204.546,0.301,0.77,10.0,200,57.981390866160204,32.89765856345369
165.768,2859,0,0.0,57.131,216.653,0.286,0.749,10.0,200,57.98105069414308,32.87071204343931
145.887,2526,2,5.0,52.73,207.356,0.298,0.775,10.0,200,57.754341043938936,32.73896527309222
152.667,2636.333,0.667,1.667,54.338,209.518,0.295,0.765,10.0,200.0,57.906,32.836
152.667,2636.333,0.667,1.667,54.338,209.518,0.295,0.765,10.0,200.0,57.906,32.836
145.94,2526,1,5.0,51.439,199.094,0.291,0.843,10.0,220,57.77522890886804,32.754424348862884
141.459,2444,4,10.0,51.567,201.205,0.302,0.851,10.0,220,57.880146901463135,32.819180949034745
137.722,2378,2,5.0,50.828,198.856,0.306,0.818,10.0,220,57.915275993218835,32.879843844196394
141.707,2449.333,2.333,6.667,51.278,199.718,0.3,0.837,10.0,220.0,57.857,32.818
141.707,2449.333,2.333,6.667,51.278,199.718,0.3,0.837,10.0,220.0,57.857,32.818
136.593,2363,0,0.0,49.338,196.211,0.299,0.812,10.0,240,57.805043683433446,32.76834516166077
144.784,2503,0,0.0,52.413,203.957,0.299,0.857,10.0,240,57.844097691443366,32.75399992954622
138.387,2388,0,0.0,51.378,200.204,0.308,0.757,10.0,240,57.951154321482036,32.89420371079565
139.921,2418.0,0.0,0.0,51.043,200.124,0.302,0.809,10.0,240.0,57.867,32.806
139.921,2418.0,0.0,0.0,51.043,200.124,0.302,0.809,10.0,240.0,57.867,32.806
119.036,2050,67,50.0,45.452,179.273,0.317,0.753,20.0,80,58.06656209433951,32.895827293395996
139.109,2400,100,55.0,50.414,192.355,0.3,0.718,20.0,80,57.96202798684438,32.778465946515404
115.201,1984,78,40.0,45.795,180.464,0.33,0.792,20.0,80,58.06524306535721,32.87964242119943
124.449,2144.667,81.667,48.333,47.22,184.031,0.316,0.754,20.0,80.0,58.031,32.851
124.449,2144.667,81.667,48.333,47.22,184.031,0.316,0.754,20.0,80.0,58.031,32.851
141.922,2448,62,60.0,50.273,195.905,0.294,0.762,20.0,100,57.974763068498355,32.919488214199845
146.517,2530,82,60.0,51.656,199.146,0.292,0.739,20.0,100,57.911825745473266,32.793192053029664
112.019,1929,33,40.0,45.521,177.1,0.337,0.797,20.0,100,58.071160946811894,32.91280248611316
133.486,2302.333,59.0,53.333,49.15,190.717,0.308,0.766,20.0,100.0,57.986,32.875
133.486,2302.333,59.0,53.333,49.15,190.717,0.308,0.766,20.0,100.0,57.986,32.875
131.932,2281,25,40.0,49.554,191.532,0.311,0.737,20.0,120,57.8395452796237,32.74524603847452
114.024,1970,14,20.0,45.653,179.146,0.331,0.82,20.0,120,57.880227335818525,32.83903417248411
133.693,2306,49,50.0,50.233,193.273,0.311,0.812,20.0,120,57.97622292742766,32.84193832566194
126.55,2185.667,29.333,36.667,48.48,187.984,0.318,0.79,20.0,120.0,57.899,32.809
126.55,2185.667,29.333,36.667,48.48,187.984,0.318,0.79,20.0,120.0,57.899,32.809
157.4,2721,39,55.0,54.859,211.192,0.288,0.784,20.0,140,57.846298466619,32.78437479153051
141.107,2433,26,50.0,52.273,201.129,0.307,0.745,20.0,140,57.99719006545838,32.89270077621892
133.267,2306,25,35.0,50.731,195.167,0.315,0.846,20.0,140,57.79121476261903,32.74408104310114
143.925,2486.667,30.0,46.667,52.621,202.496,0.303,0.792,20.0,140.0,57.878,32.807
143.925,2486.667,30.0,46.667,52.621,202.496,0.303,0.792,20.0,140.0,57.878,32.807
124.69,2154,4,15.0,50.094,191.434,0.333,0.822,20.0,160,57.88769850381127,32.84100392624086
144.497,2492,27,35.0,53.578,202.924,0.307,0.755,20.0,160,57.98418238687285,32.861861715730086
126.5,2189,15,25.0,50.949,194.233,0.333,0.747,20.0,160,57.78874921820489,32.741022306035354
131.896,2278.333,15.333,25.0,51.54,196.197,0.324,0.775,20.0,160.0,57.887,32.815
131.896,2278.333,15.333,25.0,51.54,196.197,0.324,0.775,20.0,160.0,57.887,32.815
141.538,2443,13,35.0,53.705,203.486,0.314,0.759,20.0,180,57.93608820833634,32.874117900834335
126.188,2179,12,25.0,51.074,194.868,0.335,0.807,20.0,180,57.911151699540596,32.796096670458
135.942,2353,8,15.0,52.269,199.216,0.318,0.781,20.0,180,57.77409468819829,32.76547025833746
134.556,2325.0,11.0,25.0,52.349,199.19,0.322,0.782,20.0,180.0,57.874,32.812
134.556,2325.0,11.0,25.0,52.349,199.19,0.322,0.782,20.0,180.0,57.874,32.812
132.24,2282,8,10.0,51.829,199.775,0.325,0.845,20.0,200,57.94920093860676,32.88980871830773
124.044,2145,4,20.0,49.189,191.629,0.328,0.757,20.0,200,57.829321903504415,32.84054691697056
143.256,2482,11,25.0,53.641,204.102,0.309,0.757,20.0,200,57.71780648027861,32.752577380534625
133.18,2303.0,7.667,18.333,51.553,198.502,0.321,0.786,20.0,200.0,57.832,32.828
133.18,2303.0,7.667,18.333,51.553,198.502,0.321,0.786,20.0,200.0,57.832,32.828
130.847,2257,16,35.0,51.75,196.583,0.328,0.824,20.0,220,57.97397197745361,32.89891842143642
125.221,2165,6,20.0,49.546,190.421,0.327,0.735,20.0,220,57.83865049859943,32.84824219366695
130.14,2257,9,15.0,51.666,197.47,0.327,0.811,20.0,220,57.660783874180446,32.73662910241704
128.736,2226.333,10.333,23.333,50.987,194.825,0.327,0.79,20.0,220.0,57.824,32.828
128.736,2226.333,10.333,23.333,50.987,194.825,0.327,0.79,20.0,220.0,57.824,32.828
142.673,2468,5,20.0,53.698,206.843,0.311,0.746,20.0,240,57.809126338464125,32.85039553186302
131.493,2273,9,15.0,51.457,198.217,0.324,0.782,20.0,240,57.84998881989935,32.86353743553581
136.401,2360,11,10.0,52.581,200.846,0.319,0.748,20.0,240,57.797042798187775,32.72175778776913
136.856,2367.0,8.333,15.0,52.579,201.969,0.318,0.759,20.0,240.0,57.819,32.812
136.856,2367.0,8.333,15.0,52.579,201.969,0.318,0.759,20.0,240.0,57.819,32.812
116.82,2007,98,45.0,45.387,179.941,0.323,0.746,30.0,80,58.20652247069187,32.914408297460355
142.881,2452,196,60.0,47.738,188.652,0.278,0.759,30.0,80,58.271313763753824,32.96416832611183
132.695,2284,194,70.0,46.851,185.308,0.293,0.729,30.0,80,58.09752609182782,32.86127472090846
130.799,2247.667,162.667,58.333,46.659,184.634,0.298,0.745,30.0,80.0,58.192,32.913
130.799,2247.667,162.667,58.333,46.659,184.634,0.298,0.745,30.0,80.0,58.192,32.913
126.156,2174,81,50.0,47.163,186.225,0.31,0.773,30.0,100,58.02961753504805,32.90558387735292
128.31,2205,115,55.0,47.726,185.193,0.309,0.746,30.0,100,58.190278617703186,32.92701898518603
142.329,2452,141,50.0,48.89,193.32,0.285,0.721,30.0,100,58.04616465654109,32.799371984615604
132.265,2277.0,112.333,51.667,47.926,188.246,0.301,0.747,30.0,100.0,58.089,32.877
132.265,2277.0,112.333,51.667,47.926,188.246,0.301,0.747,30.0,100.0,58.089,32.877
127.603,2199,65,50.0,48.546,187.672,0.316,0.829,30.0,120,58.02770146677417,32.896348485734144
121.3,2089,95,50.0,46.936,181.208,0.321,0.76,30.0,120,58.06599489634775,32.91126459394704
134.901,2324,109,45.0,49.17,190.037,0.303,0.735,30.0,120,58.04682414010552,32.811925251184356
127.935,2204.0,89.667,48.333,48.217,186.306,0.313,0.775,30.0,120.0,58.047,32.873
127.935,2204.0,89.667,48.333,48.217,186.306,0.313,0.775,30.0,120.0,58.047,32.873
125.008,2152,51,50.0,48.045,187.671,0.319,0.755,30.0,140,58.08920499117401,32.961260652010324
142.499,2455,96,65.0,51.239,199.55,0.298,0.774,30.0,140,58.044417278344184,32.815013446535936
154.153,2659,100,60.0,53.5,205.734,0.288,0.791,30.0,140,57.974193991911775,32.87031346579699
140.553,2422.0,82.333,58.333,50.928,197.652,0.302,0.773,30.0,140.0,58.036,32.882
140.553,2422.0,82.333,58.333,50.928,197.652,0.302,0.773,30.0,140.0,58.036,32.882
130.992,2256,53,35.0,48.826,193.4,0.309,0.782,30.0,160,58.06376029413643,32.88560809818565
128.821,2223,55,50.0,48.812,192.453,0.314,0.767,30.0,160,57.94918671203421,32.75891161158017
118.139,2038,29,45.0,47.298,183.921,0.332,0.814,30.0,160,57.96797879193786,32.84967167922629
125.984,2172.333,45.667,43.333,48.312,189.925,0.318,0.788,30.0,160.0,57.994,32.831
125.984,2172.333,45.667,43.333,48.312,189.925,0.318,0.788,30.0,160.0,57.994,32.831
126.375,2181,27,35.0,49.792,191.394,0.326,0.818,30.0,180,57.94384839172923,32.8700678002009
126.486,2189,30,50.0,49.701,195.034,0.325,0.813,30.0,180,57.782552077814884,32.74172514527287
133.182,2300,30,30.0,49.37,193.42,0.307,0.777,30.0,180,57.9052209854126,32.85549962002298
128.681,2223.333,29.0,38.333,49.621,193.283,0.319,0.803,30.0,180.0,57.877,32.822
128.681,2223.333,29.0,38.333,49.621,193.283,0.319,0.803,30.0,180.0,57.877,32.822
139.837,2419,12,15.0,52.518,203.092,0.31,0.79,30.0,200,57.80776673577551,32.804252688379115
138.952,2406,46,45.0,52.529,204.465,0.312,0.751,30.0,200,57.752371329817294,32.78277382093574
161.951,2795,52,50.0,56.971,215.636,0.291,0.768,30.0,200,57.94304828950885,32.88387458951401
146.913,2540.0,36.667,36.667,54.006,207.731,0.304,0.77,30.0,200.0,57.834,32.824
146.913,2540.0,36.667,36.667,54.006,207.731,0.304,0.77,30.0,200.0,57.834,32.824
135.125,2334,30,50.0,53.021,199.608,0.325,0.791,30.0,220,57.894402420612714,32.724701857709846
131.956,2279,26,25.0,51.368,198.434,0.322,0.794,30.0,220,57.900935319914744,32.81597559679072
120.786,2086,26,45.0,49.886,190.509,0.342,0.777,30.0,220,57.903397803338585,32.90187363885164
129.289,2233.0,27.333,40.0,51.425,196.184,0.33,0.787,30.0,220.0,57.9,32.814
129.289,2233.0,27.333,40.0,51.425,196.184,0.33,0.787,30.0,220.0,57.9,32.814
126.916,2199,16,30.0,49.749,194.729,0.323,0.75,30.0,240,57.7151302642961,32.71905635367095
120.922,2091,23,40.0,49.684,190.254,0.34,0.794,30.0,240,57.82974535970811,32.82108174620035
143.616,2481,20,30.0,54.023,207.875,0.311,0.789,30.0,240,57.886527844467075,32.86835590902234
130.485,2257.0,19.667,33.333,51.152,197.619,0.325,0.778,30.0,240.0,57.81,32.803
130.485,2257.0,19.667,33.333,51.152,197.619,0.325,0.778,30.0,240.0,57.81,32.803
118.4,2035,229,55.0,44.051,177.465,0.31,0.751,40.0,80,58.18203028648433,32.90045501559021
115.105,1975,165,50.0,43.275,169.278,0.313,0.73,40.0,80,58.281173947491226,32.959788600100744
112.714,1934,131,50.0,43.059,169.514,0.318,0.863,40.0,80,58.2803604891283,32.98857539984655
115.406,1981.333,175.0,51.667,43.462,172.086,0.314,0.781,40.0,80.0,58.248,32.95
115.406,1981.333,175.0,51.667,43.462,172.086,0.314,0.781,40.0,80.0,58.248,32.95
127.978,2205,171,60.0,45.918,184.613,0.298,0.785,40.0,100,58.04006604650934,32.84026587090524
109.864,1894,66,20.0,42.908,172.448,0.324,0.748,40.0,100,58.006564692182046,32.87548588346907
115.982,1995,97,40.0,44.633,178.436,0.32,0.813,40.0,100,58.13645384365455,32.96602375824051
117.941,2031.333,111.333,40.0,44.486,178.499,0.314,0.782,40.0,100.0,58.061,32.894
117.941,2031.333,111.333,40.0,44.486,178.499,0.314,0.782,40.0,100.0,58.061,32.894
108.419,1872,50,25.0,43.867,174.237,0.335,0.761,40.0,120,57.91612657216879,32.758065777966095
138.393,2388,144,50.0,48.632,190.292,0.291,0.785,40.0,120,57.95353860711332,32.885879427943394
134.761,2315,131,50.0,47.958,189.98,0.296,0.749,40.0,120,58.21222342373743,32.98272551007199
127.191,2191.667,108.333,41.667,46.819,184.836,0.307,0.765,40.0,120.0,58.027,32.876
127.191,2191.667,108.333,41.667,46.819,184.836,0.307,0.765,40.0,120.0,58.027,32.876
139.886,2409,157,70.0,49.43,194.525,0.293,0.733,40.0,140,58.06798636047313,32.83475067863924
117.237,2020,70,55.0,46.524,181.94,0.329,0.742,40.0,140,58.038291954758144,32.89566323308661
122.583,2105,100,60.0,47.124,185.354,0.32,0.781,40.0,140,58.23403865877636,32.96854818801698
126.569,2178.0,109.0,61.667,47.693,187.273,0.314,0.752,40.0,140.0,58.113,32.9
126.569,2178.0,109.0,61.667,47.693,187.273,0.314,0.752,40.0,140.0,58.113,32.9
137.942,2381,87,45.0,49.578,195.701,0.298,0.726,40.0,160,57.93433708085176,32.767035789922325
121.78,2100,86,45.0,47.537,188.126,0.324,0.879,40.0,160,57.99052386056809,32.833972431364515
128.144,2204,98,45.0,47.386,187.653,0.307,0.758,40.0,160,58.141434257562715,32.923209039788496
129.289,2228.333,90.333,45.0,48.167,190.493,0.31,0.788,40.0,160.0,58.022,32.841
129.289,2228.333,90.333,45.0,48.167,190.493,0.31,0.788,40.0,160.0,58.022,32.841
134.194,2307,94,60.0,50.203,193.086,0.311,0.783,40.0,180,58.16827256492479,32.97599384058178
129.574,2239,50,45.0,48.285,190.135,0.308,0.748,40.0,180,57.87118357598329,32.826367634223374
144.601,2495,72,45.0,51.927,200.295,0.298,0.78,40.0,180,57.956283890412664,32.801037369844664
136.123,2347.0,72.0,50.0,50.138,194.505,0.306,0.77,40.0,180.0,57.999,32.868
136.123,2347.0,72.0,50.0,50.138,194.505,0.306,0.77,40.0,180.0,57.999,32.868
130.671,2249,76,45.0,49.714,194.034,0.316,0.769,40.0,200,58.10193975218777,32.93580519140641
121.586,2081,48,55.0,48.948,189.815,0.336,0.778,40.0,200,58.426723750608005,33.03631631758625
131.635,2184,64,55.0,49.767,196.235,0.326,0.789,40.0,200,60.2725285750169,33.8591836092673
127.964,2171.333,62.667,51.667,49.476,193.361,0.326,0.779,40.0,200.0,58.934,33.277
127.964,2171.333,62.667,51.667,49.476,193.361,0.326,0.779,40.0,200.0,58.934,33.277
124.169,2023,27,30.0,48.03,184.833,0.34,0.777,40.0,220,61.378892082067274,34.67525801797698
157.401,2593,102,75.0,54.511,210.808,0.301,0.793,40.0,220,60.702430112362826,34.12822770465537
147.308,2414,58,60.0,52.351,201.017,0.31,0.764,40.0,220,61.022490633353776,34.43285464845418
142.959,2343.333,62.333,55.0,51.631,198.886,0.317,0.778,40.0,220.0,61.035,34.412
142.959,2343.333,62.333,55.0,51.631,198.886,0.317,0.778,40.0,220.0,61.035,34.412
136.219,2225,57,50.0,50.893,196.618,0.327,0.795,40.0,240,61.22215142410793,34.573741227053524
144.585,2328,35,45.0,50.949,198.026,0.313,0.788,40.0,240,62.106990732278206,34.828402639664326
128.264,2013,23,40.0,47.469,186.171,0.337,0.79,40.0,240,63.7176597053236,35.81963388468576
136.356,2188.667,38.333,45.0,49.77,193.605,0.326,0.791,40.0,240.0,62.349,35.074
136.356,2188.667,38.333,45.0,49.77,193.605,0.326,0.791,40.0,240.0,62.349,35.074
92.606,1811,121,55.0,42.382,169.276,0.335,0.814,50.0,80,51.13516322556679,32.57623040037613
95.03,1949,114,50.0,42.03,166.365,0.308,0.739,50.0,80,48.7581147115129,31.070930276423496
94.575,1931,123,40.0,43.328,169.744,0.321,0.786,50.0,80,48.97699709200353,31.216248152232552
94.07,1897.0,119.333,48.333,42.58,168.462,0.321,0.78,50.0,80.0,49.623,31.621
94.07,1897.0,119.333,48.333,42.58,168.462,0.321,0.78,50.0,80.0,49.623,31.621
108.587,2201,220,45.0,45.329,181.426,0.294,0.822,50.0,100,49.33545525536544,31.480049989484538
99.093,2014,136,40.0,44.674,176.788,0.317,0.805,50.0,100,49.202211682112235,31.39235163634678
89.189,1819,51,40.0,43.098,168.969,0.339,0.792,50.0,100,49.031776540419635,31.33833611516129
98.956,2011.333,135.667,41.667,44.367,175.728,0.317,0.806,50.0,100.0,49.19,31.404
98.956,2011.333,135.667,41.667,44.367,175.728,0.317,0.806,50.0,100.0,49.19,31.404
94.213,1917,79,40.0,44.281,174.564,0.33,0.76,50.0,120,49.146200631768,31.3777636287731
99.342,2017,102,30.0,45.598,178.972,0.323,0.862,50.0,120,49.25248063786761,31.45404055854975
96.684,1957,106,30.0,44.83,174.259,0.328,0.86,50.0,120,49.40430217698087,31.511028993476945
96.746,1963.667,95.667,33.333,44.903,175.932,0.327,0.827,50.0,120.0,49.268,31.448
96.746,1963.667,95.667,33.333,44.903,175.932,0.327,0.827,50.0,120.0,49.268,31.448
102.548,2080,88,45.0,45.973,184.569,0.316,0.771,50.0,140,49.30207706414736,31.52661082836298
125.283,2529,180,65.0,47.941,192.108,0.271,0.773,50.0,140,49.53859473651179,31.641297775938277
111.45,2255,130,50.0,48.259,190.552,0.306,0.771,50.0,140,49.42336050739838,31.596012178915835
113.094,2288.0,132.667,53.333,47.391,189.076,0.298,0.772,50.0,140.0,49.421,31.588
113.094,2288.0,132.667,53.333,47.391,189.076,0.298,0.772,50.0,140.0,49.421,31.588
109.988,2223,145,55.0,48.014,187.594,0.309,0.788,50.0,160,49.47749430458662,31.640181281895877
114.828,2319,132,40.0,48.917,191.133,0.302,0.753,50.0,160,49.51630979326584,31.645770112005174
102.784,2076,123,65.0,46.587,181.338,0.321,0.8,50.0,160,49.510438433042616,31.632006053520303
109.2,2206.0,133.333,53.333,47.839,186.688,0.311,0.78,50.0,160.0,49.501,31.639
109.2,2206.0,133.333,53.333,47.839,186.688,0.311,0.78,50.0,160.0,49.501,31.639
106.266,2152,92,70.0,47.72,184.386,0.317,0.795,50.0,180,49.37998811994786,31.573428983581994
114.703,2322,115,55.0,48.644,192.247,0.3,0.812,50.0,180,49.398471218670984,31.59739732947666
110.835,2243,98,60.0,48.985,191.266,0.312,0.784,50.0,180,49.41377191207688,31.600449269125093
110.601,2239.0,101.667,61.667,48.45,189.3,0.31,0.797,50.0,180.0,49.397,31.59
110.601,2239.0,101.667,61.667,48.45,189.3,0.31,0.797,50.0,180.0,49.397,31.59
99.995,2028,54,40.0,45.599,181.217,0.322,0.776,50.0,200,49.30737079718174,31.536167425046543
111.616,2262,103,45.0,49.139,190.75,0.311,0.776,50.0,200,49.34394939297812,31.595757216294185
114.219,2315,80,40.0,49.432,192.274,0.305,0.817,50.0,200,49.33849215250036,31.55165975088692
108.61,2201.667,79.0,41.667,48.057,188.08,0.313,0.79,50.0,200.0,49.33,31.561
108.61,2201.667,79.0,41.667,48.057,188.08,0.313,0.79,50.0,200.0,49.33,31.561
109.534,2222,61,45.0,48.808,189.514,0.314,0.825,50.0,220,49.29514429142194,31.524075461764465
114.26,2319,67,40.0,49.208,193.728,0.303,0.799,50.0,220,49.27143725715562,31.553226074508263
99.611,2021,37,30.0,47.371,183.426,0.335,0.843,50.0,220,49.287870813867116,31.508964456466686
107.802,2187.333,55.0,38.333,48.462,188.889,0.317,0.822,50.0,220.0,49.285,31.529
107.802,2187.333,55.0,38.333,48.462,188.889,0.317,0.822,50.0,220.0,49.285,31.529
121.369,2466,59,45.0,50.996,198.129,0.296,0.772,50.0,240,49.216885829687314,31.54521315250567
121.085,2458,57,35.0,51.452,198.693,0.299,0.765,50.0,240,49.26145464739633,31.52283368991389
107.595,2182,51,50.0,47.703,187.115,0.313,0.775,50.0,240,49.31022091593685,31.52532024628301
116.683,2368.667,55.667,43.333,50.05,194.646,0.303,0.771,50.0,240.0,49.263,31.531
116.683,2368.667,55.667,43.333,50.05,194.646,0.303,0.771,50.0,240.0,49.263,31.531
83.886,1697,78,50.0,42.664,164.062,0.36,0.823,60.0,80,49.43187052738547,31.62404854436727
86.957,1756,103,60.0,42.251,164.856,0.344,0.862,60.0,80,49.52019154346614,31.656901901566627
98.911,1988,214,40.0,43.422,173.262,0.312,0.785,60.0,80,49.75424482069265,31.74404515107153
89.918,1813.667,131.667,50.0,42.779,167.393,0.339,0.823,60.0,80.0,49.569,31.675
89.918,1813.667,131.667,50.0,42.779,167.393,0.339,0.823,60.0,80.0,49.569,31.675
88.371,1791,86,55.0,42.379,165.897,0.338,0.787,60.0,100,49.34150649474893,31.61023063808763
101.608,2054,122,45.0,43.313,173.319,0.302,0.757,60.0,100,49.46830337676705,31.646519115860297
85.433,1730,70,45.0,42.156,166.969,0.349,0.825,60.0,100,49.38321444340524,31.584166653583505
91.804,1858.333,92.667,48.333,42.616,168.728,0.33,0.79,60.0,100.0,49.398,31.614
91.804,1858.333,92.667,48.333,42.616,168.728,0.33,0.79,60.0,100.0,49.398,31.614
101.788,2056,179,60.0,45.438,180.639,0.316,0.831,60.0,120,49.50788570749157,31.690772985206042
103.082,2074,183,55.0,43.23,175.733,0.298,0.845,60.0,120,49.701982431954335,31.737268258428617
102.496,2067,167,65.0,44.399,176.301,0.307,0.753,60.0,120,49.587095654639405,31.733509994787358
102.455,2065.667,176.333,60.0,44.356,177.558,0.307,0.81,60.0,120.0,49.599,31.721
102.455,2065.667,176.333,60.0,44.356,177.558,0.307,0.81,60.0,120.0,49.599,31.721
106.992,2161,163,45.0,46.216,182.568,0.306,0.774,60.0,140,49.51025522841948,31.653828556920462
106.86,2158,155,55.0,45.231,182.421,0.3,0.794,60.0,140,49.51810726310723,31.638207316288135
94.295,1905,115,50.0,44.367,174.101,0.333,0.786,60.0,140,49.49869759126598,31.648113846465986
102.716,2074.667,144.333,50.0,45.271,179.697,0.313,0.785,60.0,140.0,49.509,31.647
102.716,2074.667,144.333,50.0,45.271,179.697,0.313,0.785,60.0,140.0,49.509,31.647
98.762,2000,61,25.0,45.443,177.633,0.325,0.784,60.0,160,49.38084816932678,31.54527997970581
99.915,2021,96,60.0,45.644,178.348,0.323,0.758,60.0,160,49.43860290901075,31.616222498618633
101.868,2061,111,55.0,46.495,182.722,0.323,0.756,60.0,160,49.4263095800186,31.651754971559274
100.182,2027.333,89.333,46.667,45.861,179.568,0.324,0.766,60.0,160.0,49.415,31.604
100.182,2027.333,89.333,46.667,45.861,179.568,0.324,0.766,60.0,160.0,49.415,31.604
97.954,1987,55,40.0,45.671,180.343,0.329,0.77,60.0,180,49.297603219372576,31.571679578453796
108.866,2203,101,40.0,47.167,186.583,0.306,0.781,60.0,180,49.417020080850385,31.561590139291205
102.915,2086,93,40.0,45.763,182.222,0.314,0.759,60.0,180,49.33587016675296,31.554809466990164
103.245,2092.0,83.0,40.0,46.2,183.049,0.316,0.77,60.0,180.0,49.35,31.563
103.245,2092.0,83.0,40.0,46.2,183.049,0.316,0.77,60.0,180.0,49.35,31.563
104.951,2124,71,50.0,46.243,183.256,0.311,0.788,60.0,200,49.41209336907626,31.551142421370393
98.093,1987,60,45.0,45.767,181.334,0.329,0.816,60.0,200,49.36760816972461,31.57133676925375
89.504,1818,34,25.0,44.449,174.376,0.35,0.826,60.0,200,49.2320809558411,31.51600379230428
97.516,1976.333,55.0,40.0,45.486,179.655,0.33,0.81,60.0,200.0,49.337,31.546
97.516,1976.333,55.0,40.0,45.486,179.655,0.33,0.81,60.0,200.0,49.337,31.546
94.13,1912,40,50.0,46.173,180.037,0.345,0.835,60.0,220,49.231236699235986,31.544418015739407
111.641,2159,72,30.0,47.404,186.726,0.314,0.781,60.0,220,51.70978490485809,32.62023044549077
125.779,2232,102,35.0,48.433,189.887,0.31,0.797,60.0,220,56.35256824954864,35.460254731571375
110.517,2101.0,71.333,38.333,47.337,185.55,0.323,0.804,60.0,220.0,52.431,33.208
110.517,2101.0,71.333,38.333,47.337,185.55,0.323,0.804,60.0,220.0,52.431,33.208
129.745,2237,92,65.0,49.125,188.741,0.314,0.76,60.0,240,57.99949035934428,36.21360080072696
134.481,2332,124,60.0,49.695,194.694,0.305,0.793,60.0,240,57.667633374804694,35.81494307640691
141.694,2328,84,55.0,49.746,193.648,0.306,0.814,60.0,240,60.865334833610504,37.31914473972779
135.307,2299.0,100.0,60.0,49.522,192.361,0.308,0.789,60.0,240.0,58.844,36.449
135.307,2299.0,100.0,60.0,49.522,192.361,0.308,0.789,60.0,240.0,58.844,36.449
